Namespace(batch_size=10, dataset_path='ModelNet40', dataset_type='modelnet', device='cuda:0', emb_dims=1024, epochs=200, eval=False, exp_name='exp_pnlk_v1', fine_tune_pointnet='tune', num_points=1024, optimizer='Adam', pretrained='', resume='', seed=1234, start_epoch=0, symfn='max', transfer_ptnet_weights='./checkpoints/exp_classifier/models/best_ptnet_model.t7', workers=4)
EPOCH:: 1, Traininig Loss: 2.834779, Testing Loss: 2.354854, Best Loss: 2.354854
EPOCH:: 32, Traininig Loss: 0.441287, Testing Loss: 0.470999, Best Loss: 0.268407
EPOCH:: 33, Traininig Loss: 0.579684, Testing Loss: 0.221836, Best Loss: 0.221836
EPOCH:: 34, Traininig Loss: 0.454712, Testing Loss: 0.280715, Best Loss: 0.221836
EPOCH:: 35, Traininig Loss: 0.798291, Testing Loss: 0.372970, Best Loss: 0.221836
EPOCH:: 36, Traininig Loss: 0.359684, Testing Loss: 0.306898, Best Loss: 0.221836
EPOCH:: 37, Traininig Loss: 1.022783, Testing Loss: 0.271976, Best Loss: 0.221836
EPOCH:: 38, Traininig Loss: 0.693582, Testing Loss: 0.172906, Best Loss: 0.172906
EPOCH:: 39, Traininig Loss: 0.341462, Testing Loss: 0.701160, Best Loss: 0.172906
EPOCH:: 40, Traininig Loss: 0.342833, Testing Loss: 0.227766, Best Loss: 0.172906
EPOCH:: 41, Traininig Loss: 0.365303, Testing Loss: 0.207183, Best Loss: 0.172906
EPOCH:: 42, Traininig Loss: 0.393086, Testing Loss: 0.646474, Best Loss: 0.172906
EPOCH:: 43, Traininig Loss: 0.496237, Testing Loss: 0.273979, Best Loss: 0.172906
EPOCH:: 44, Traininig Loss: 0.523359, Testing Loss: 0.368619, Best Loss: 0.172906
EPOCH:: 45, Traininig Loss: 0.532088, Testing Loss: 0.183789, Best Loss: 0.172906
EPOCH:: 46, Traininig Loss: 0.472344, Testing Loss: 0.236377, Best Loss: 0.172906
EPOCH:: 47, Traininig Loss: 0.494629, Testing Loss: 0.483768, Best Loss: 0.172906
EPOCH:: 48, Traininig Loss: 0.501748, Testing Loss: 0.357958, Best Loss: 0.172906
EPOCH:: 49, Traininig Loss: 0.396413, Testing Loss: 0.282505, Best Loss: 0.172906
EPOCH:: 50, Traininig Loss: 0.623621, Testing Loss: 0.669350, Best Loss: 0.172906
EPOCH:: 51, Traininig Loss: 0.446295, Testing Loss: 0.288089, Best Loss: 0.172906
EPOCH:: 52, Traininig Loss: 0.399694, Testing Loss: 0.489038, Best Loss: 0.172906
EPOCH:: 53, Traininig Loss: 0.400650, Testing Loss: 0.342359, Best Loss: 0.172906
EPOCH:: 54, Traininig Loss: 0.422242, Testing Loss: 0.207871, Best Loss: 0.172906
EPOCH:: 55, Traininig Loss: 0.283609, Testing Loss: 0.448490, Best Loss: 0.172906
EPOCH:: 56, Traininig Loss: 0.329588, Testing Loss: 0.161190, Best Loss: 0.161190
EPOCH:: 57, Traininig Loss: 0.263220, Testing Loss: 0.153100, Best Loss: 0.153100
EPOCH:: 58, Traininig Loss: 0.393380, Testing Loss: 0.152248, Best Loss: 0.152248
EPOCH:: 59, Traininig Loss: 0.478696, Testing Loss: 0.313889, Best Loss: 0.152248
EPOCH:: 60, Traininig Loss: 0.285337, Testing Loss: 0.248272, Best Loss: 0.152248
EPOCH:: 61, Traininig Loss: 0.266053, Testing Loss: 0.464098, Best Loss: 0.152248
EPOCH:: 62, Traininig Loss: 0.456450, Testing Loss: 0.419472, Best Loss: 0.152248
EPOCH:: 63, Traininig Loss: 0.268725, Testing Loss: 0.913477, Best Loss: 0.152248
EPOCH:: 64, Traininig Loss: 0.524866, Testing Loss: 0.848576, Best Loss: 0.152248
EPOCH:: 65, Traininig Loss: 0.374749, Testing Loss: 0.406261, Best Loss: 0.152248
EPOCH:: 66, Traininig Loss: 0.436233, Testing Loss: 0.188461, Best Loss: 0.152248
EPOCH:: 67, Traininig Loss: 0.334132, Testing Loss: 0.340776, Best Loss: 0.152248
EPOCH:: 68, Traininig Loss: 0.387510, Testing Loss: 0.197675, Best Loss: 0.152248
EPOCH:: 69, Traininig Loss: 0.541314, Testing Loss: 0.327022, Best Loss: 0.152248
EPOCH:: 70, Traininig Loss: 0.474901, Testing Loss: 0.157972, Best Loss: 0.152248
EPOCH:: 71, Traininig Loss: 0.594644, Testing Loss: 0.395266, Best Loss: 0.152248
EPOCH:: 72, Traininig Loss: 0.346124, Testing Loss: 0.140594, Best Loss: 0.140594
EPOCH:: 73, Traininig Loss: 0.440301, Testing Loss: 0.224476, Best Loss: 0.140594
EPOCH:: 74, Traininig Loss: 0.293946, Testing Loss: 0.309833, Best Loss: 0.140594
EPOCH:: 75, Traininig Loss: 0.276344, Testing Loss: 0.170317, Best Loss: 0.140594
EPOCH:: 76, Traininig Loss: 0.266229, Testing Loss: 0.381933, Best Loss: 0.140594
EPOCH:: 77, Traininig Loss: 0.279818, Testing Loss: 0.164500, Best Loss: 0.140594
EPOCH:: 78, Traininig Loss: 0.276376, Testing Loss: 0.302418, Best Loss: 0.140594
EPOCH:: 79, Traininig Loss: 0.252992, Testing Loss: 0.210965, Best Loss: 0.140594
EPOCH:: 80, Traininig Loss: 0.273038, Testing Loss: 0.411084, Best Loss: 0.140594
EPOCH:: 81, Traininig Loss: 0.290430, Testing Loss: 0.232634, Best Loss: 0.140594
EPOCH:: 82, Traininig Loss: 0.168238, Testing Loss: 0.139678, Best Loss: 0.139678
EPOCH:: 83, Traininig Loss: 0.201684, Testing Loss: 0.176658, Best Loss: 0.139678
EPOCH:: 84, Traininig Loss: 0.323821, Testing Loss: 0.158654, Best Loss: 0.139678
EPOCH:: 85, Traininig Loss: 0.276069, Testing Loss: 0.539330, Best Loss: 0.139678
EPOCH:: 86, Traininig Loss: 0.296292, Testing Loss: 0.353222, Best Loss: 0.139678
EPOCH:: 87, Traininig Loss: 0.290456, Testing Loss: 0.201234, Best Loss: 0.139678
EPOCH:: 88, Traininig Loss: 0.194857, Testing Loss: 0.301388, Best Loss: 0.139678
EPOCH:: 89, Traininig Loss: 0.175779, Testing Loss: 0.258349, Best Loss: 0.139678
EPOCH:: 90, Traininig Loss: 0.409617, Testing Loss: 0.175406, Best Loss: 0.139678
EPOCH:: 91, Traininig Loss: 0.582497, Testing Loss: 0.254861, Best Loss: 0.139678
EPOCH:: 92, Traininig Loss: 0.240898, Testing Loss: 0.242189, Best Loss: 0.139678
EPOCH:: 93, Traininig Loss: 0.257769, Testing Loss: 0.315680, Best Loss: 0.139678
EPOCH:: 94, Traininig Loss: 0.230241, Testing Loss: 0.153513, Best Loss: 0.139678
EPOCH:: 95, Traininig Loss: 0.332786, Testing Loss: 0.427346, Best Loss: 0.139678
EPOCH:: 96, Traininig Loss: 0.289687, Testing Loss: 0.388985, Best Loss: 0.139678
EPOCH:: 97, Traininig Loss: 0.220344, Testing Loss: 0.147901, Best Loss: 0.139678
EPOCH:: 98, Traininig Loss: 0.231428, Testing Loss: 0.149355, Best Loss: 0.139678
EPOCH:: 99, Traininig Loss: 0.178413, Testing Loss: 0.148281, Best Loss: 0.139678
EPOCH:: 100, Traininig Loss: 0.309711, Testing Loss: 0.276784, Best Loss: 0.139678
EPOCH:: 101, Traininig Loss: 0.377363, Testing Loss: 0.222645, Best Loss: 0.139678
EPOCH:: 102, Traininig Loss: 0.250462, Testing Loss: 0.134726, Best Loss: 0.134726
EPOCH:: 103, Traininig Loss: 0.405897, Testing Loss: 0.275517, Best Loss: 0.134726
EPOCH:: 104, Traininig Loss: 0.331990, Testing Loss: 0.234569, Best Loss: 0.134726
EPOCH:: 105, Traininig Loss: 0.254683, Testing Loss: 0.175339, Best Loss: 0.134726
EPOCH:: 106, Traininig Loss: 0.619422, Testing Loss: 0.540907, Best Loss: 0.134726
EPOCH:: 107, Traininig Loss: 0.705300, Testing Loss: 0.313855, Best Loss: 0.134726
EPOCH:: 108, Traininig Loss: 0.331038, Testing Loss: 0.151469, Best Loss: 0.134726
EPOCH:: 109, Traininig Loss: 0.390007, Testing Loss: 0.150629, Best Loss: 0.134726
EPOCH:: 110, Traininig Loss: 0.226978, Testing Loss: 0.251935, Best Loss: 0.134726
EPOCH:: 111, Traininig Loss: 0.226525, Testing Loss: 0.178066, Best Loss: 0.134726
EPOCH:: 112, Traininig Loss: 0.218872, Testing Loss: 0.170914, Best Loss: 0.134726
EPOCH:: 113, Traininig Loss: 0.201866, Testing Loss: 0.169647, Best Loss: 0.134726
EPOCH:: 114, Traininig Loss: 0.209271, Testing Loss: 0.143323, Best Loss: 0.134726
EPOCH:: 115, Traininig Loss: 0.280734, Testing Loss: 0.232828, Best Loss: 0.134726
EPOCH:: 116, Traininig Loss: 0.254841, Testing Loss: 0.226017, Best Loss: 0.134726
EPOCH:: 117, Traininig Loss: 0.975226, Testing Loss: 0.837092, Best Loss: 0.134726
EPOCH:: 118, Traininig Loss: 1.816730, Testing Loss: 2.717862, Best Loss: 0.134726
EPOCH:: 119, Traininig Loss: 2.842766, Testing Loss: 0.485672, Best Loss: 0.134726
EPOCH:: 120, Traininig Loss: 0.845311, Testing Loss: 0.668476, Best Loss: 0.134726
EPOCH:: 121, Traininig Loss: 0.460078, Testing Loss: 0.273603, Best Loss: 0.134726
EPOCH:: 122, Traininig Loss: 1.078342, Testing Loss: 0.540457, Best Loss: 0.134726
EPOCH:: 123, Traininig Loss: 0.483985, Testing Loss: 0.530448, Best Loss: 0.134726
EPOCH:: 124, Traininig Loss: 4.263491, Testing Loss: 0.346515, Best Loss: 0.134726
EPOCH:: 125, Traininig Loss: 0.355456, Testing Loss: 0.224295, Best Loss: 0.134726
EPOCH:: 126, Traininig Loss: 0.498781, Testing Loss: 0.331865, Best Loss: 0.134726
EPOCH:: 127, Traininig Loss: 0.373729, Testing Loss: 0.177964, Best Loss: 0.134726
EPOCH:: 128, Traininig Loss: 0.347582, Testing Loss: 0.397925, Best Loss: 0.134726
EPOCH:: 129, Traininig Loss: 0.385803, Testing Loss: 0.287190, Best Loss: 0.134726
EPOCH:: 130, Traininig Loss: 0.349369, Testing Loss: 0.180405, Best Loss: 0.134726
EPOCH:: 131, Traininig Loss: 0.321447, Testing Loss: 0.243773, Best Loss: 0.134726
EPOCH:: 132, Traininig Loss: 0.309076, Testing Loss: 0.282705, Best Loss: 0.134726
EPOCH:: 133, Traininig Loss: 0.285327, Testing Loss: 0.202457, Best Loss: 0.134726
EPOCH:: 134, Traininig Loss: 0.344632, Testing Loss: 0.164050, Best Loss: 0.134726
EPOCH:: 135, Traininig Loss: 0.479969, Testing Loss: 0.512099, Best Loss: 0.134726
EPOCH:: 136, Traininig Loss: 0.824751, Testing Loss: 0.474732, Best Loss: 0.134726
EPOCH:: 137, Traininig Loss: 0.646979, Testing Loss: 0.337876, Best Loss: 0.134726
EPOCH:: 138, Traininig Loss: 0.915418, Testing Loss: 0.591881, Best Loss: 0.134726
EPOCH:: 139, Traininig Loss: 0.672524, Testing Loss: 0.501628, Best Loss: 0.134726
EPOCH:: 140, Traininig Loss: 0.468465, Testing Loss: 0.463384, Best Loss: 0.134726
EPOCH:: 141, Traininig Loss: 0.486230, Testing Loss: 0.404106, Best Loss: 0.134726
EPOCH:: 142, Traininig Loss: 1.036846, Testing Loss: 0.664894, Best Loss: 0.134726
EPOCH:: 143, Traininig Loss: 0.699049, Testing Loss: 0.591680, Best Loss: 0.134726
EPOCH:: 144, Traininig Loss: 0.761399, Testing Loss: 0.628964, Best Loss: 0.134726
EPOCH:: 145, Traininig Loss: 0.537192, Testing Loss: 0.524663, Best Loss: 0.134726
EPOCH:: 146, Traininig Loss: 0.373876, Testing Loss: 0.297446, Best Loss: 0.134726
EPOCH:: 147, Traininig Loss: 0.318644, Testing Loss: 0.249449, Best Loss: 0.134726
EPOCH:: 148, Traininig Loss: 0.312249, Testing Loss: 0.202475, Best Loss: 0.134726
